id,fecha,modulo,descripcion,rol_usuario,sede,Caracteristica,palabras clave,Caracteristica asignada
1336,8/6/2025,App Movil,El inicio de sesion con biometria falla de forma intermitente,Paciente,Guayaquil,,,Ausencia de riesgo
1504,8/6/2025,Facturacion,Reembolso aprobado no se refleja en el estado de cuenta,Paciente,Manta,,,Eficacia
2157,8/6/2025,App Movil,Consumo elevado de datos moviles al abrir el modulo de citas,Paciente,Guayaquil,,,Eficiencia
2226,8/6/2025,Facturacion,Reembolso aprobado no se refleja en el estado de cuenta,Paciente,Guayaquil,,,Eficacia
2412,8/6/2025,HCE,Nota de evolucion tarda 18s en guardarse,Medico,Guayaquil,,,Eficiencia
2505,8/6/2025,Reportes Gerenciales,El dashboard de indicadores no refleja los datos del ultimo cierre,Gerencia,Quito,,,Eficacia
2824,8/6/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Ambato,,,Ausencia de riesgo
2864,8/6/2025,Portal Citas,Cancelacion de cita no libera el cupo en el calendario,Paciente,Quito,,,Eficacia
3043,8/6/2025,Facturacion,El modulo de facturacion se cae durante el cierre de caja,Paciente,Manta,,,Eficacia
3662,8/6/2025,HCE,Historial de alergias no carga al abrir la ficha del paciente,Medico,Quito,,,Eficacia
3968,8/6/2025,Portal Citas,El pago del bono de consulta no se refleja tras completarlo,Admision,Quito,,,Eficacia
2220,8/7/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Enfermeria,Quito,,,Eficacia
2882,8/7/2025,Laboratorio,Orden de laboratorio duplicada tras reintentar el envio,Medico,Guayaquil,,,Eficacia
3024,8/7/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Enfermeria,Cuenca,,,Eficacia
3782,8/7/2025,Imagenologia,El informe radiologico no se adjunta automaticamente a la HCE,Enfermeria,Guayaquil,,,Eficacia
3929,8/7/2025,App Movil,Version desactualizada del app impide iniciar sesion,Paciente,Quito,,,Cobertura de contexto
1753,8/8/2025,Telemedicina,El chat de la consulta no permite enviar imagenes,Medico,Quito,,,Eficacia
2338,8/8/2025,Farmacia,Tiempo de respuesta del modulo de farmacia supera los 31s,Farmacia,Guayaquil,,,Eficiencia
2704,8/8/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Admision,Ambato,,,Satisfacción
2814,8/8/2025,App Movil,Version desactualizada del app impide iniciar sesion,Paciente,Quito,,,Cobertura de contexto
3057,8/8/2025,HCE,Duplicado de historia clinica al registrar un paciente ya existente,Enfermeria,Guayaquil,,,Eficacia
3126,8/8/2025,Telemedicina,Videollamada se corta a los 5 minutos,Paciente,Guayaquil,,,Eficacia
3202,8/8/2025,App Movil,La aplicacion se cierra inesperadamente al abrir resultados de laboratorio,Paciente,Quito,,,Ausencia de riesgo
3747,8/8/2025,Portal Citas,"Formulario confuso, abandono de registro antes de completar la cita",Admision,Guayaquil,,,Satisfacción
3885,8/8/2025,Farmacia,Alerta de vencimiento de lote no se muestra en el modulo,Farmacia,Ambato,,,Eficacia
1097,8/9/2025,HCE,Signos vitales registrados por enfermeria no aparecen en la HCE del medico,Enfermeria,Manta,,,Eficacia
1465,8/9/2025,Imagenologia,Tiempo de carga de estudios de imagen supera los 20s,Medico,Quito,,,Eficiencia
2049,8/9/2025,Portal Citas,Cita agendada no aparece reflejada en el calendario del especialista,Admision,Guayaquil,,,Eficacia
2954,8/9/2025,HCE,Nota de evolucion tarda 27s en guardarse,Medico,Quito,,,Eficiencia
3175,8/9/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Farmacia,Quito,,,Eficacia
3577,8/9/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Enfermeria,Manta,,,Eficacia
1054,8/10/2025,Portal Citas,Notificacion de recordatorio de cita llega con la fecha incorrecta,Admision,Quito,,,Eficacia
1867,8/10/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Admision,Quito,,,Eficacia
3164,8/10/2025,Farmacia,Error al registrar la dispensacion de un medicamento controlado,Farmacia,Quito,,,Ausencia de riesgo
3915,8/10/2025,Facturacion,Factura generada con el nombre del paciente incorrecto,Paciente,Manta,,,Eficacia
1884,8/11/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Enfermeria,Cuenca,,,Eficacia
2323,8/11/2025,HCE,Tiempo de carga de la ficha clinica supera los 14s en horas pico,Enfermeria,Manta,,,Eficiencia
2481,8/11/2025,Portal Citas,Tiempo de espera en el portal supera los 30s en horas pico,Admision,Guayaquil,,,Eficiencia
2655,8/11/2025,Portal Citas,Filtro de especialidad medica no devuelve resultados,Paciente,Manta,,,Eficacia
3006,8/11/2025,Facturacion,El sistema no permite anular una factura emitida por error,Admision,Guayaquil,,,Eficacia
3097,8/11/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Medico,Ambato,,,Eficacia
3523,8/11/2025,Telemedicina,Grabacion de la consulta no se almacena correctamente,Medico,Ambato,,,Eficacia
3938,8/11/2025,HCE,Firma electronica del medico no se valida al cerrar la consulta,Enfermeria,Guayaquil,,,Ausencia de riesgo
3989,8/11/2025,Telemedicina,Grabacion de la consulta no se almacena correctamente,Paciente,Ambato,,,Eficacia
3998,8/11/2025,HCE,Nota de evolucion tarda 21s en guardarse,Medico,Quito,,,Eficiencia
1002,8/12/2025,HCE,Orden medica no se sincroniza con el modulo de farmacia,Medico,Manta,,,Eficacia
1487,8/12/2025,Imagenologia,Las imagenes de rayos X no cargan en el visor DICOM,Medico,Quito,,,Eficacia
1941,8/12/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Medico,Guayaquil,,,Eficacia
2088,8/12/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Enfermeria,Quito,,,Eficacia
2265,8/12/2025,Laboratorio,Resultado de examen de laboratorio no se sincroniza con la HCE,Enfermeria,Guayaquil,,,Eficacia
2295,8/12/2025,Portal Citas,Boton de confirmar cita no responde en dispositivos moviles,Admision,Guayaquil,,,Satisfacción
2805,8/12/2025,Imagenologia,El informe radiologico no se adjunta automaticamente a la HCE,Medico,Quito,,,Eficacia
3229,8/12/2025,HCE,Historial de alergias no carga al abrir la ficha del paciente,Medico,Guayaquil,,,Eficacia
3407,8/12/2025,Facturacion,Discrepancia entre el monto facturado y el detalle de servicios,Paciente,Guayaquil,,,Ausencia de riesgo
3424,8/12/2025,HCE,Datos de otro paciente visibles brevemente al abrir un expediente,Medico,Ambato,,,Ausencia de riesgo
3535,8/12/2025,HCE,Datos de otro paciente visibles brevemente al abrir un expediente,Enfermeria,Quito,,,Ausencia de riesgo
3979,8/12/2025,Portal Citas,Boton de confirmar cita no responde en dispositivos moviles,Paciente,Cuenca,,,Satisfacción
1208,8/13/2025,Facturacion,Factura duplicada al reintentar pago,Paciente,Cuenca,,,Eficacia
1723,8/13/2025,Telemedicina,Calidad de video muy baja pese a tener buena conexion a internet,Medico,Guayaquil,,,Satisfacción
1789,8/13/2025,Reportes Gerenciales,Exportacion a Excel del reporte gerencial falla de forma intermitente,Gerencia,Quito,,,Eficacia
1934,8/13/2025,Telemedicina,Grabacion de la consulta no se almacena correctamente,Medico,Quito,,,Eficacia
2779,8/13/2025,Telemedicina,Notificacion de inicio de teleconsulta llega con retraso de 28s,Medico,Cuenca,,,Eficiencia
2783,8/13/2025,HCE,Historial de alergias no carga al abrir la ficha del paciente,Enfermeria,Ambato,,,Eficacia
3788,8/13/2025,Portal Citas,Tiempo de espera en el portal supera los 27s en horas pico,Admision,Quito,,,Eficiencia
1492,8/14/2025,HCE,El sistema no permite adjuntar imagenes de heridas desde la tablet,Medico,Ambato,,,Cobertura de contexto
1873,8/14/2025,Farmacia,Error al registrar la dispensacion de un medicamento controlado,Enfermeria,Guayaquil,,,Ausencia de riesgo
2021,8/14/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Enfermeria,Quito,,,Eficacia
2115,8/14/2025,Farmacia,Alerta de vencimiento de lote no se muestra en el modulo,Enfermeria,Ambato,,,Eficacia
2174,8/14/2025,Portal Citas,Usuario no logra agendar tras 2 intentos,Paciente,Quito,,,Eficacia
2193,8/14/2025,HCE,Tiempo de carga de la ficha clinica supera los 32s en horas pico,Enfermeria,Manta,,,Eficiencia
2652,8/14/2025,Reportes Gerenciales,El reporte de ocupacion hospitalaria no se actualiza automaticamente,Gerencia,Ambato,,,Eficacia
2793,8/14/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Enfermeria,Manta,,,Ausencia de riesgo
3189,8/14/2025,Laboratorio,Retraso de 13s en la disponibilidad de resultados criticos,Medico,Ambato,,,Eficiencia
3289,8/14/2025,Telemedicina,Audio desincronizado durante la teleconsulta,Medico,Quito,,,Satisfacción
3329,8/14/2025,Imagenologia,El informe radiologico no se adjunta automaticamente a la HCE,Enfermeria,Quito,,,Eficacia
1303,8/15/2025,Portal Citas,Filtro de especialidad medica no devuelve resultados,Admision,Quito,,,Eficacia
1425,8/15/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Enfermeria,Cuenca,,,Eficacia
1690,8/15/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Enfermeria,Manta,,,Eficacia
1791,8/15/2025,Telemedicina,El chat de la consulta no permite enviar imagenes,Paciente,Guayaquil,,,Eficacia
1897,8/15/2025,App Movil,Notificaciones push no llegan pese a estar activadas,Paciente,Guayaquil,,,Eficacia
2644,8/15/2025,HCE,Duplicado de historia clinica al registrar un paciente ya existente,Medico,Ambato,,,Eficacia
3399,8/15/2025,Portal Citas,Cita agendada no aparece reflejada en el calendario del especialista,Admision,Cuenca,,,Eficacia
3513,8/15/2025,Portal Citas,El sistema no envia la confirmacion por correo electronico,Admision,Manta,,,Eficacia
1127,8/16/2025,Imagenologia,Perdida de calidad en las imagenes al ser visualizadas desde la app,Enfermeria,Quito,,,Eficacia
1524,8/16/2025,HCE,Perdida de la nota de evolucion tras un cierre inesperado de sesion,Enfermeria,Cuenca,,,Eficacia
1588,8/16/2025,App Movil,Notificaciones push no llegan pese a estar activadas,Paciente,Quito,,,Eficacia
1917,8/16/2025,Portal Citas,El pago del bono de consulta no se refleja tras completarlo,Paciente,Guayaquil,,,Eficacia
2060,8/16/2025,Portal Citas,Error al reagendar una cita previamente confirmada,Paciente,Cuenca,,,Ausencia de riesgo
2610,8/16/2025,Portal Citas,Cancelacion de cita no libera el cupo en el calendario,Paciente,Quito,,,Eficacia
2845,8/16/2025,App Movil,El inicio de sesion con biometria falla de forma intermitente,Paciente,Cuenca,,,Ausencia de riesgo
2867,8/16/2025,Facturacion,Nota de credito no se aplica al saldo pendiente del paciente,Paciente,Cuenca,,,Eficacia
3298,8/16/2025,Telemedicina,Receta electronica no se genera al finalizar la teleconsulta,Medico,Cuenca,,,Eficacia
2032,8/17/2025,Portal Citas,El portal muestra disponibilidad para un horario ya ocupado,Admision,Cuenca,,,Eficacia
2616,8/17/2025,HCE,Historial de alergias no carga al abrir la ficha del paciente,Medico,Cuenca,,,Eficacia
2800,8/17/2025,Imagenologia,Tiempo de carga de estudios de imagen supera los 25s,Medico,Guayaquil,,,Eficiencia
3008,8/17/2025,Facturacion,Factura electronica no llega al correo registrado del paciente,Admision,Guayaquil,,,Eficacia
3449,8/17/2025,Reportes Gerenciales,El reporte de ocupacion hospitalaria no se actualiza automaticamente,Gerencia,Guayaquil,,,Eficacia
3711,8/17/2025,Telemedicina,Notificacion de inicio de teleconsulta llega con retraso de 30s,Paciente,Ambato,,,Eficiencia
1462,8/18/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Ambato,,,Ausencia de riesgo
1518,8/18/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Paciente,Cuenca,,,Ausencia de riesgo
1772,8/18/2025,Telemedicina,El medico no puede compartir pantalla con resultados de examenes,Paciente,Cuenca,,,Eficacia
1860,8/18/2025,Portal Citas,Error al reagendar una cita previamente confirmada,Paciente,Guayaquil,,,Ausencia de riesgo
2256,8/18/2025,App Movil,Notificaciones push no llegan pese a estar activadas,Paciente,Guayaquil,,,Eficacia
2943,8/18/2025,Facturacion,Nota de credito no se aplica al saldo pendiente del paciente,Paciente,Quito,,,Eficacia
3474,8/18/2025,HCE,Signos vitales registrados por enfermeria no aparecen en la HCE del medico,Enfermeria,Ambato,,,Eficacia
3547,8/18/2025,App Movil,Notificaciones push no llegan pese a estar activadas,Paciente,Guayaquil,,,Eficacia
1298,8/19/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Manta,,,Ausencia de riesgo
1824,8/19/2025,Laboratorio,El sistema no permite adjuntar el reporte en PDF del laboratorio externo,Medico,Guayaquil,,,Eficacia
1869,8/19/2025,HCE,El sistema se congela al adjuntar resultados de laboratorio a la HCE,Enfermeria,Quito,,,Ausencia de riesgo
1989,8/19/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Medico,Guayaquil,,,Eficacia
2102,8/19/2025,HCE,El sistema se congela al adjuntar resultados de laboratorio a la HCE,Medico,Guayaquil,,,Ausencia de riesgo
2478,8/19/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Enfermeria,Quito,,,Eficacia
2560,8/19/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Paciente,Manta,,,Eficacia
2661,8/19/2025,HCE,Firma electronica del medico no se valida al cerrar la consulta,Medico,Guayaquil,,,Ausencia de riesgo
3012,8/19/2025,HCE,Alerta de interaccion medicamentosa no se despliega correctamente,Medico,Cuenca,,,Eficacia
3123,8/19/2025,Facturacion,Factura generada con el nombre del paciente incorrecto,Admision,Quito,,,Eficacia
3184,8/19/2025,Reportes Gerenciales,Tiempo de generacion del reporte mensual supera los 25 minutos,Gerencia,Guayaquil,,,Eficiencia
3297,8/19/2025,App Movil,El boton de teleconsulta no redirige correctamente a la videollamada,Paciente,Quito,,,Eficacia
3325,8/19/2025,Portal Citas,Usuario no logra agendar tras 5 intentos,Admision,Guayaquil,,,Eficacia
3583,8/19/2025,Telemedicina,Receta electronica no se genera al finalizar la teleconsulta,Paciente,Quito,,,Eficacia
1105,8/20/2025,Laboratorio,Retraso de 33s en la disponibilidad de resultados criticos,Medico,Guayaquil,,,Eficiencia
2033,8/20/2025,Portal Citas,El pago del bono de consulta no se refleja tras completarlo,Admision,Quito,,,Eficacia
2710,8/20/2025,Telemedicina,El medico no puede compartir pantalla con resultados de examenes,Medico,Quito,,,Eficacia
2831,8/20/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Medico,Quito,,,Ausencia de riesgo
2841,8/20/2025,Farmacia,Receta electronica llega incompleta desde el modulo de HCE,Farmacia,Quito,,,Eficacia
3136,8/20/2025,Reportes Gerenciales,Tiempo de generacion del reporte mensual supera los 35 minutos,Gerencia,Manta,,,Eficiencia
3224,8/20/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Admision,Cuenca,,,Ausencia de riesgo
3665,8/20/2025,Portal Citas,Sesion expira antes de finalizar el proceso de agendamiento,Admision,Manta,,,Ausencia de riesgo
1279,8/21/2025,Portal Citas,Doble reserva de un mismo cupo por dos pacientes distintos,Paciente,Cuenca,,,Eficacia
1308,8/21/2025,Telemedicina,Videollamada se corta a los 3 minutos,Paciente,Guayaquil,,,Eficacia
1695,8/21/2025,Imagenologia,El informe radiologico no se adjunta automaticamente a la HCE,Enfermeria,Ambato,,,Eficacia
1736,8/21/2025,App Movil,El inicio de sesion con biometria falla de forma intermitente,Paciente,Quito,,,Ausencia de riesgo
3994,8/21/2025,Reportes Gerenciales,Exportacion a Excel del reporte gerencial falla de forma intermitente,Gerencia,Quito,,,Eficacia
1338,8/22/2025,Facturacion,El modulo de facturacion se cae durante el cierre de caja,Admision,Quito,,,Eficacia
1592,8/22/2025,Portal Citas,Cita agendada no aparece reflejada en el calendario del especialista,Paciente,Quito,,,Eficacia
1635,8/22/2025,HCE,El campo de diagnostico CIE-10 no permite busqueda por texto,Medico,Cuenca,,,Eficacia
1707,8/22/2025,HCE,Consulta anterior no se muestra en el resumen de antecedentes,Medico,Quito,,,Eficacia
2160,8/22/2025,App Movil,La app no permite actualizar el numero de contacto del paciente,Paciente,Cuenca,,,Eficacia
2459,8/22/2025,Reportes Gerenciales,El dashboard de indicadores no refleja los datos del ultimo cierre,Gerencia,Guayaquil,,,Eficacia
3428,8/22/2025,App Movil,Resultados de examenes no se visualizan en formato PDF,Paciente,Cuenca,,,Eficacia
3500,8/22/2025,Portal Citas,Boton de confirmar cita no responde en dispositivos moviles,Paciente,Cuenca,,,Satisfacción
3645,8/22/2025,HCE,Firma electronica del medico no se valida al cerrar la consulta,Enfermeria,Ambato,,,Ausencia de riesgo
1174,8/23/2025,Telemedicina,Grabacion de la consulta no se almacena correctamente,Medico,Quito,,,Eficacia
1748,8/23/2025,App Movil,Consumo elevado de datos moviles al abrir el modulo de citas,Paciente,Guayaquil,,,Eficiencia
1927,8/23/2025,Laboratorio,Codigo de barras de la muestra no es reconocido por el lector,Enfermeria,Guayaquil,,,Eficacia
1971,8/23/2025,Telemedicina,La sesion se cierra automaticamente antes de terminar la consulta,Medico,Quito,,,Eficacia
2986,8/23/2025,Farmacia,Error al registrar la dispensacion de un medicamento controlado,Enfermeria,Ambato,,,Ausencia de riesgo
3822,8/23/2025,HCE,El sistema no permite adjuntar imagenes de heridas desde la tablet,Medico,Quito,,,Cobertura de contexto
1911,8/24/2025,Telemedicina,Receta electronica no se genera al finalizar la teleconsulta,Medico,Guayaquil,,,Eficacia
2207,8/24/2025,Portal Citas,Cita agendada no aparece reflejada en el calendario del especialista,Paciente,Quito,,,Eficacia
3214,8/24/2025,Farmacia,El sistema bloquea la dispensacion sin mostrar el motivo,Farmacia,Guayaquil,,,Eficacia
3313,8/24/2025,Portal Citas,Error al reagendar una cita previamente confirmada,Admision,Guayaquil,,,Ausencia de riesgo
3561,8/24/2025,Facturacion,Reintento de transaccion genera doble cobro en la tarjeta,Paciente,Manta,,,Ausencia de riesgo
2119,8/25/2025,Farmacia,Alerta de vencimiento de lote no se muestra en el modulo,Enfermeria,Manta,,,Eficacia
2707,8/25/2025,Laboratorio,Codigo de barras de la muestra no es reconocido por el lector,Medico,Quito,,,Eficacia
3206,8/25/2025,HCE,Receta electronica se genera con la dosis incorrecta tras guardar,Enfermeria,Quito,,,Ausencia de riesgo
